Retailer ID,Invoice Date,Region_ID,State_ID,Product_ID,Price per Unit,Units Sold,Operating Margin,Sales Method,Total Sales,Operating Profit
1185732,2021-10-08,RG1,ST47,PD1,54.99999999999999,375,0.35,In-store,20625.0,7218.749999999998
1185732,2021-10-08,RG1,ST47,PD2,50.0,200,0.35,In-store,10000.0,3500.0
1185732,2021-10-08,RG1,ST47,PD3,50.0,100,0.4,In-store,5000.0,2000.0
1185732,2021-10-08,RG1,ST47,PD4,50.0,75,0.4,In-store,3750.0,1500.0
1185732,2021-10-08,RG1,ST47,PD5,60.0,75,0.3,In-store,4500.0,1350.0
1185732,2021-10-08,RG1,ST47,PD6,64.99999999999999,200,0.4,In-store,12999.999999999996,5199.999999999999
1185732,2021-11-07,RG1,ST47,PD1,60.0,350,0.35,In-store,21000.0,7349.999999999999
1185732,2021-11-07,RG1,ST47,PD2,50.0,225,0.35,In-store,11250.0,3937.5
1185732,2021-11-07,RG1,ST47,PD3,50.0,220,0.4,In-store,11000.0,4400.0
1185732,2021-11-07,RG1,ST47,PD4,50.0,200,0.4,In-store,10000.0,4000.0
1185732,2021-11-07,RG1,ST47,PD5,60.0,175,0.3,In-store,10500.0,3150.0
1185732,2021-11-07,RG1,ST47,PD6,64.99999999999999,275,0.4,In-store,17874.999999999996,7149.999999999999
1185732,2021-12-06,RG1,ST47,PD1,60.0,500,0.35,In-store,30000.0,10500.0
1185732,2021-12-06,RG1,ST47,PD2,50.0,300,0.35,In-store,15000.0,5250.0
1185732,2021-12-06,RG1,ST47,PD3,50.0,275,0.4,In-store,13750.0,5500.0
1185732,2021-12-06,RG1,ST47,PD4,50.0,225,0.4,In-store,11250.0,4500.0
1185732,2021-12-06,RG1,ST47,PD5,60.0,225,0.3,In-store,13500.0,4050.0
1185732,2021-12-06,RG1,ST47,PD6,64.99999999999999,325,0.4,In-store,21125.0,8449.999999999998
1185732,2021-01-17,RG1,ST47,PD1,40.0,450,0.3,In-store,18000.0,5400.0
1185732,2021-01-17,RG1,ST47,PD2,40.0,250,0.3,In-store,10000.0,3000.0
1185732,2021-01-17,RG1,ST47,PD3,30.000000000000004,250,0.25,In-store,7500.000000000001,1875.0
1185732,2021-01-17,RG1,ST47,PD4,35.0,100,0.25,In-store,3500.0,875.0
1185732,2021-01-17,RG1,ST47,PD5,50.0,150,0.25,In-store,7500.0,1875.0
1185732,2021-01-17,RG1,ST47,PD6,40.0,250,0.3,In-store,10000.0,3000.0
1185732,2021-02-15,RG1,ST47,PD1,40.0,500,0.3,In-store,20000.0,6000.0
1185732,2021-02-15,RG1,ST47,PD2,40.0,150,0.3,In-store,6000.0,1800.0
1185732,2021-02-15,RG1,ST47,PD3,30.000000000000004,200,0.25,In-store,6000.000000000001,1500.0000000000002
1185732,2021-02-15,RG1,ST48,PD4,35.0,250,0.25,In-store,8750.0,2187.5
1185732,2021-02-15,RG1,ST48,PD5,50.0,150,0.25,In-store,7500.0,1875.0
1185732,2021-02-15,RG1,ST48,PD6,40.0,250,0.3,In-store,10000.0,3000.0
1185732,2021-03-13,RG1,ST48,PD1,40.0,470,0.3,In-store,18800.0,5640.0
1185732,2021-03-13,RG1,ST48,PD2,40.0,175,0.3,In-store,7000.0,2100.0
1185732,2021-03-13,RG1,ST48,PD3,30.000000000000004,200,0.25,In-store,6000.000000000001,1500.0000000000002
1185732,2021-03-13,RG1,ST48,PD4,35.0,300,0.25,In-store,10500.0,2625.0
1185732,2021-03-13,RG1,ST48,PD5,50.0,100,0.25,In-store,5000.0,1250.0
1185732,2021-03-13,RG1,ST48,PD6,40.0,200,0.3,In-store,8000.0,2400.0
1185732,2021-04-14,RG1,ST48,PD1,40.0,450,0.3,In-store,18000.0,5400.0
1185732,2021-04-14,RG1,ST48,PD2,40.0,150,0.3,In-store,6000.0,1800.0
1185732,2021-04-14,RG1,ST48,PD3,30.000000000000004,150,0.25,In-store,4500.000000000001,1125.0000000000002
1185732,2021-04-14,RG1,ST48,PD4,35.0,125,0.25,In-store,4375.0,1093.75
1185732,2021-04-14,RG1,ST48,PD5,50.0,125,0.25,In-store,6250.0,1562.5
1185732,2021-04-14,RG1,ST48,PD6,40.0,275,0.3,In-store,11000.0,3300.0
1185732,2021-05-13,RG1,ST48,PD1,54.99999999999999,495,0.3,In-store,27225.0,8167.499999999998
1185732,2021-05-13,RG1,ST48,PD2,50.0,200,0.3,In-store,10000.0,3000.0
1185732,2021-05-13,RG1,ST48,PD3,45.0,225,0.25,In-store,10125.0,2531.25
1185732,2021-05-13,RG1,ST48,PD4,45.0,175,0.25,In-store,7875.0,1968.75
1185732,2021-05-13,RG1,ST48,PD5,54.99999999999999,200,0.25,In-store,10999.999999999998,2749.9999999999995
1185732,2021-05-13,RG1,ST48,PD6,60.0,325,0.3,In-store,19500.0,5850.0
1185732,2021-06-15,RG1,ST48,PD1,54.99999999999999,575,0.3,In-store,31625.0,9487.499999999998
1185732,2021-06-15,RG1,ST48,PD2,50.0,325,0.3,In-store,16250.0,4875.0
1185732,2021-06-15,RG1,ST48,PD3,45.0,250,0.25,In-store,11250.0,2812.5
1185732,2021-06-15,RG1,ST48,PD4,45.0,225,0.25,In-store,10125.0,2531.25
1185732,2021-06-15,RG1,ST48,PD5,54.99999999999999,225,0.25,In-store,12374.999999999998,3093.7499999999995
1185732,2021-06-15,RG1,ST48,PD6,60.0,375,0.3,In-store,22500.0,6750.0
1185732,2021-07-13,RG1,ST48,PD1,54.99999999999999,600,0.3,In-store,32999.99999999999,9899.999999999998
1185732,2021-07-13,RG1,ST48,PD2,50.0,350,0.3,In-store,17500.0,5250.0
1185732,2021-07-13,RG1,ST48,PD3,45.0,275,0.25,In-store,12375.0,3093.75
1185732,2021-07-13,RG1,ST48,PD4,45.0,225,0.25,In-store,10125.0,2531.25
1185732,2021-07-13,RG1,ST48,PD5,54.99999999999999,250,0.25,In-store,13749.999999999998,3437.4999999999995
1185732,2021-07-13,RG1,ST48,PD6,60.0,425,0.3,In-store,25500.0,7650.0
1185732,2021-08-14,RG1,ST48,PD1,54.99999999999999,575,0.3,In-store,31625.0,9487.499999999998
1185732,2021-08-14,RG1,ST48,PD2,50.0,350,0.3,In-store,17500.0,5250.0
1185732,2021-08-14,RG1,ST48,PD3,45.0,275,0.25,In-store,12375.0,3093.75
1185732,2021-08-14,RG1,ST48,PD4,45.0,175,0.25,In-store,7875.0,1968.75
1185732,2021-08-14,RG1,ST48,PD5,54.99999999999999,150,0.25,In-store,8249.999999999998,2062.4999999999995
1185732,2021-08-14,RG1,ST48,PD6,60.0,325,0.3,In-store,19500.0,5850.0
1185732,2021-09-13,RG1,ST48,PD1,54.99999999999999,450,0.3,In-store,24750.0,7424.999999999998
1185732,2021-09-13,RG1,ST48,PD2,50.0,250,0.3,In-store,12500.0,3750.0
1185732,2021-09-13,RG1,ST48,PD3,45.0,150,0.25,In-store,6750.0,1687.5
1185732,2021-09-13,RG1,ST48,PD4,45.0,125,0.25,In-store,5625.0,1406.25
1185732,2021-09-13,RG1,ST48,PD5,54.99999999999999,125,0.25,In-store,6874.999999999999,1718.7499999999998
1185732,2021-09-13,RG1,ST48,PD6,60.0,225,0.3,In-store,13500.0,4050.0
1185732,2021-10-15,RG1,ST48,PD1,60.0,400,0.3,In-store,24000.0,7200.0
1185732,2021-10-15,RG1,ST48,PD2,55.00000000000001,225,0.3,In-store,12375.000000000002,3712.500000000001
1185732,2021-10-15,RG1,ST48,PD3,55.00000000000001,125,0.25,In-store,6875.000000000001,1718.7500000000002
1185732,2021-10-15,RG1,ST48,PD4,55.00000000000001,100,0.25,In-store,5500.000000000001,1375.0000000000002
1185732,2021-10-15,RG1,ST48,PD5,65.0,100,0.25,In-store,6500.0,1625.0
1185732,2021-10-15,RG1,ST48,PD6,70.0,225,0.3,In-store,15750.0,4725.0
1185732,2021-11-14,RG1,ST48,PD1,65.0,375,0.3,In-store,24375.0,7312.5
1185732,2021-11-14,RG1,ST48,PD2,55.00000000000001,300,0.3,In-store,16500.000000000004,4950.000000000001
1185732,2021-11-14,RG1,ST48,PD3,55.00000000000001,295,0.25,In-store,16225.000000000002,4056.250000000001
1185732,2021-11-14,RG1,ST48,PD4,55.00000000000001,275,0.25,In-store,15125.000000000002,3781.250000000001
1185732,2021-11-14,RG1,ST48,PD5,65.0,250,0.25,In-store,16250.0,4062.5
1185732,2021-11-14,RG1,ST48,PD6,70.0,350,0.3,In-store,24500.0,7350.0
1185732,2021-12-13,RG1,ST48,PD1,65.0,575,0.3,In-store,37375.0,11212.5
1185732,2021-12-13,RG1,ST48,PD2,55.00000000000001,375,0.3,In-store,20625.000000000004,6187.500000000001
1185732,2021-12-13,RG1,ST48,PD3,55.00000000000001,350,0.25,In-store,19250.000000000004,4812.500000000001
1185732,2021-12-13,RG1,ST48,PD4,55.00000000000001,300,0.25,In-store,16500.000000000004,4125.000000000001
1185732,2021-12-13,RG1,ST48,PD5,65.0,300,0.25,In-store,19500.0,4875.0
1185732,2021-12-13,RG1,ST48,PD6,70.0,400,0.3,In-store,28000.0,8400.0
1185732,2021-01-14,RG1,ST48,PD1,45.0,525,0.45,In-store,23625.0,10631.25
1185732,2021-01-14,RG1,ST48,PD2,45.0,325,0.45,In-store,14625.0,6581.25
1185732,2021-01-14,RG1,ST48,PD3,35.0,325,0.35,In-store,11375.0,3981.25
1185732,2021-01-14,RG1,ST48,PD4,40.0,175,0.35,In-store,7000.0,2450.0
1185732,2021-01-14,RG1,ST48,PD5,55.00000000000001,225,0.35,In-store,12375.000000000002,4331.25
1185732,2021-01-14,RG1,ST48,PD6,45.0,325,0.3999999999999999,In-store,14625.0,5849.999999999999
1185732,2021-02-12,RG1,ST48,PD1,45.0,575,0.45,In-store,25875.0,11643.75
1185732,2021-02-12,RG1,ST48,PD2,45.0,225,0.45,In-store,10125.0,4556.25
1185732,2021-02-12,RG1,ST48,PD3,35.0,275,0.35,In-store,9625.0,3368.75
1185732,2021-02-12,RG1,ST49,PD4,40.0,150,0.35,In-store,6000.0,2100.0
1185732,2021-02-12,RG1,ST49,PD5,55.00000000000001,225,0.35,In-store,12375.000000000002,4331.25
1185732,2021-02-12,RG1,ST49,PD6,45.0,325,0.3999999999999999,In-store,14625.0,5849.999999999999
1185732,2021-03-10,RG1,ST49,PD1,45.0,545,0.45,In-store,24525.0,11036.25
1185732,2021-03-10,RG1,ST49,PD2,45.0,250,0.45,In-store,11250.0,5062.5
1185732,2021-03-10,RG1,ST49,PD3,35.0,275,0.35,In-store,9625.0,3368.75
1185732,2021-03-10,RG1,ST49,PD4,40.0,125,0.35,In-store,5000.0,1750.0
1185732,2021-03-10,RG1,ST49,PD5,55.00000000000001,175,0.35,In-store,9625.000000000002,3368.7500000000005
1185732,2021-03-10,RG1,ST49,PD6,45.0,275,0.3999999999999999,In-store,12375.0,4950.0
1185732,2021-04-11,RG1,ST49,PD1,45.0,525,0.45,In-store,23625.0,10631.25
1185732,2021-04-11,RG1,ST49,PD2,45.0,225,0.45,In-store,10125.0,4556.25
1185732,2021-04-11,RG1,ST49,PD3,35.0,225,0.35,In-store,7875.0,2756.25
1185732,2021-04-11,RG1,ST49,PD4,40.0,150,0.35,In-store,6000.0,2100.0
1185732,2021-04-11,RG1,ST49,PD5,55.00000000000001,150,0.35,In-store,8250.000000000002,2887.5000000000005
1185732,2021-04-11,RG1,ST49,PD6,45.0,300,0.3999999999999999,In-store,13500.0,5400.0
1185732,2021-05-10,RG1,ST49,PD1,60.0,570,0.45,In-store,34200.0,15390.0
1185732,2021-05-10,RG1,ST49,PD2,55.00000000000001,275,0.45,In-store,15125.000000000002,6806.250000000001
1185732,2021-05-10,RG1,ST49,PD3,50.0,300,0.35,In-store,15000.0,5250.0
1185732,2021-05-10,RG1,ST49,PD4,50.0,250,0.35,In-store,12500.0,4375.0
1185732,2021-05-10,RG1,ST49,PD5,60.0,275,0.35,In-store,16500.0,5775.0
1185732,2021-05-10,RG1,ST49,PD6,65.0,400,0.3999999999999999,In-store,26000.0,10400.0
1185732,2021-06-12,RG1,ST49,PD1,60.0,650,0.45,In-store,39000.0,17550.0
1185732,2021-06-12,RG1,ST49,PD2,55.00000000000001,400,0.45,In-store,22000.000000000004,9900.000000000002
1185732,2021-06-12,RG1,ST49,PD3,50.0,325,0.35,In-store,16250.0,5687.5
1185732,2021-06-12,RG1,ST49,PD4,50.0,300,0.35,In-store,15000.0,5250.0
1185732,2021-06-12,RG1,ST49,PD5,60.0,300,0.35,In-store,18000.0,6300.0
1185732,2021-06-12,RG1,ST49,PD6,65.0,450,0.3999999999999999,In-store,29250.0,11699.999999999998
1185732,2021-07-10,RG1,ST49,PD1,60.0,675,0.45,In-store,40500.0,18225.0
1185732,2021-07-10,RG1,ST49,PD2,55.00000000000001,425,0.45,In-store,23375.000000000004,10518.750000000002
1185732,2021-07-10,RG1,ST49,PD3,50.0,350,0.35,In-store,17500.0,6125.0
1185732,2021-07-10,RG1,ST49,PD4,50.0,300,0.35,In-store,15000.0,5250.0
1185732,2021-07-10,RG1,ST49,PD5,60.0,325,0.35,In-store,19500.0,6825.0
1185732,2021-07-10,RG1,ST49,PD6,65.0,500,0.3999999999999999,In-store,32500.0,12999.999999999998
1185732,2021-08-11,RG1,ST49,PD1,60.0,650,0.45,In-store,39000.0,17550.0
1185732,2021-08-11,RG1,ST49,PD2,55.00000000000001,425,0.45,In-store,23375.000000000004,10518.750000000002
1185732,2021-08-11,RG1,ST49,PD3,50.0,350,0.35,In-store,17500.0,6125.0
1185732,2021-08-11,RG1,ST49,PD4,50.0,250,0.35,In-store,12500.0,4375.0
1185732,2021-08-11,RG1,ST49,PD5,60.0,225,0.35,In-store,13500.0,4725.0
1185732,2021-08-11,RG1,ST49,PD6,65.0,400,0.3999999999999999,In-store,26000.0,10400.0
1185732,2021-09-10,RG1,ST49,PD1,60.0,525,0.45,In-store,31500.0,14175.0
1185732,2021-09-10,RG1,ST49,PD2,55.00000000000001,325,0.45,In-store,17875.000000000004,8043.750000000002
1185732,2021-09-10,RG1,ST49,PD3,50.0,225,0.35,In-store,11250.0,3937.5
1185732,2021-09-10,RG1,ST49,PD4,50.0,200,0.35,In-store,10000.0,3500.0
1185732,2021-09-10,RG1,ST49,PD5,60.0,200,0.35,In-store,12000.0,4200.0
1185732,2021-09-10,RG1,ST49,PD6,65.0,300,0.3999999999999999,In-store,19500.0,7799.999999999999
1185732,2021-10-12,RG1,ST49,PD1,65.0,475,0.45,In-store,30875.0,13893.75
1185732,2021-10-12,RG1,ST49,PD2,60.00000000000001,300,0.45,In-store,18000.000000000004,8100.000000000002
1185732,2021-10-12,RG1,ST49,PD3,60.00000000000001,200,0.35,In-store,12000.000000000002,4200.0
1185732,2021-10-12,RG1,ST49,PD4,60.00000000000001,175,0.35,In-store,10500.000000000002,3675.000000000001
1185732,2021-10-12,RG1,ST49,PD5,70.0,175,0.35,In-store,12250.0,4287.5
1185732,2021-10-12,RG1,ST49,PD6,75.0,300,0.3999999999999999,In-store,22500.0,9000.0
1185732,2021-11-11,RG1,ST49,PD1,70.0,450,0.45,In-store,31500.0,14175.0
1185732,2021-11-11,RG1,ST49,PD2,60.00000000000001,325,0.45,In-store,19500.000000000004,8775.000000000002
1185732,2021-11-11,RG1,ST49,PD3,60.00000000000001,320,0.35,In-store,19200.000000000004,6720.000000000001
1185732,2021-11-11,RG1,ST49,PD4,60.00000000000001,300,0.35,In-store,18000.000000000004,6300.000000000001
1185732,2021-11-11,RG1,ST49,PD5,70.0,275,0.35,In-store,19250.0,6737.5
1185732,2021-11-11,RG1,ST49,PD6,75.0,375,0.3999999999999999,In-store,28125.0,11249.999999999998
1185732,2021-12-10,RG1,ST49,PD1,70.0,600,0.45,In-store,42000.0,18900.0
1185732,2021-12-10,RG1,ST49,PD2,60.00000000000001,400,0.45,In-store,24000.000000000004,10800.000000000002
1185732,2021-12-10,RG1,ST49,PD3,60.00000000000001,375,0.35,In-store,22500.000000000004,7875.000000000001
1185732,2021-12-10,RG1,ST49,PD4,60.00000000000001,325,0.35,In-store,19500.000000000004,6825.000000000001
1185732,2021-12-10,RG1,ST49,PD5,70.0,325,0.35,In-store,22750.0,7962.499999999999
1185732,2021-12-10,RG1,ST49,PD6,75.0,425,0.3999999999999999,In-store,31875.0,12749.999999999998
1185732,2021-01-21,RG1,ST49,PD1,50.0,525,0.4,In-store,26250.0,10500.0
1185732,2021-01-21,RG1,ST49,PD2,50.0,325,0.4,In-store,16250.0,6500.0
1185732,2021-01-21,RG1,ST49,PD3,40.0,325,0.3,In-store,13000.0,3900.0
1185732,2021-01-21,RG1,ST49,PD4,44.99999999999999,175,0.3,In-store,7874.999999999999,2362.4999999999995
1185732,2021-01-21,RG1,ST49,PD5,60.00000000000001,225,0.3,In-store,13500.000000000002,4050.000000000001
1185732,2021-01-21,RG1,ST49,PD6,50.0,325,0.35,In-store,16250.0,5687.5
1185732,2021-02-19,RG1,ST49,PD1,50.0,600,0.4,In-store,30000.0,12000.0
1185732,2021-02-19,RG1,ST49,PD2,50.0,250,0.4,In-store,12500.0,5000.0
1185732,2021-02-19,RG1,ST49,PD3,40.0,300,0.3,In-store,12000.0,3600.0
1185732,2021-02-19,RG1,ST50,PD4,44.99999999999999,200,0.3,In-store,8999.999999999998,2699.9999999999995
1185732,2021-02-19,RG1,ST50,PD5,60.00000000000001,275,0.3,In-store,16500.000000000004,4950.000000000001
1185732,2021-02-19,RG1,ST50,PD6,50.0,375,0.35,In-store,18750.0,6562.5
1185732,2021-03-17,RG1,ST50,PD1,50.0,570,0.4,In-store,28500.0,11400.0
1185732,2021-03-17,RG1,ST50,PD2,50.0,275,0.4,In-store,13750.0,5500.0
1185732,2021-03-17,RG1,ST50,PD3,40.0,300,0.3,In-store,12000.0,3600.0
1185732,2021-03-17,RG1,ST50,PD4,44.99999999999999,150,0.3,In-store,6749.999999999999,2024.9999999999995
1185732,2021-03-17,RG1,ST50,PD5,60.00000000000001,200,0.3,In-store,12000.000000000002,3600.0000000000005
1185732,2021-03-17,RG1,ST50,PD6,50.0,300,0.35,In-store,15000.0,5250.0
1185732,2021-04-18,RG1,ST50,PD1,50.0,550,0.4,In-store,27500.0,11000.0
1185732,2021-04-18,RG1,ST50,PD2,50.0,250,0.4,In-store,12500.0,5000.0
1185732,2021-04-18,RG1,ST50,PD3,40.0,250,0.3,In-store,10000.0,3000.0
1185732,2021-04-18,RG1,ST50,PD4,44.99999999999999,175,0.3,In-store,7874.999999999999,2362.4999999999995
1185732,2021-04-18,RG1,ST50,PD5,60.00000000000001,175,0.3,In-store,10500.000000000002,3150.0000000000005
1185732,2021-04-18,RG1,ST50,PD6,50.0,325,0.35,In-store,16250.0,5687.5
1185732,2021-05-17,RG1,ST50,PD1,65.0,595,0.4,In-store,38675.0,15470.0
1185732,2021-05-17,RG1,ST50,PD2,60.00000000000001,300,0.4,In-store,18000.000000000004,7200.000000000002
1185732,2021-05-17,RG1,ST50,PD3,55.00000000000001,325,0.3,In-store,17875.000000000004,5362.500000000001
1185732,2021-05-17,RG1,ST50,PD4,55.00000000000001,275,0.3,In-store,15125.000000000002,4537.5
1185732,2021-05-17,RG1,ST50,PD5,65.0,300,0.3,In-store,19500.0,5850.0
1185732,2021-05-17,RG1,ST50,PD6,70.0,425,0.35,In-store,29750.0,10412.5
1185732,2021-06-19,RG1,ST50,PD1,65.0,675,0.4,In-store,43875.0,17550.0
1185732,2021-06-19,RG1,ST50,PD2,60.00000000000001,425,0.4,In-store,25500.000000000004,10200.000000000002
1185732,2021-06-19,RG1,ST50,PD3,55.00000000000001,350,0.3,In-store,19250.000000000004,5775.000000000001
1185732,2021-06-19,RG1,ST50,PD4,55.00000000000001,325,0.3,In-store,17875.000000000004,5362.500000000001
1185732,2021-06-19,RG1,ST50,PD5,65.0,325,0.3,In-store,21125.0,6337.5
1185732,2021-06-19,RG1,ST50,PD6,70.0,475,0.35,In-store,33250.0,11637.5
1185732,2021-07-17,RG1,ST50,PD1,65.0,700,0.4,In-store,45500.0,18200.0
1185732,2021-07-17,RG1,ST50,PD2,60.00000000000001,450,0.4,Outlet,27000.000000000004,10800.000000000002
1185732,2021-07-17,RG1,ST50,PD3,55.00000000000001,375,0.3,Outlet,20625.000000000004,6187.500000000001
1185732,2021-07-17,RG1,ST50,PD4,55.00000000000001,325,0.3,Outlet,17875.000000000004,5362.500000000001
1185732,2021-07-17,RG1,ST50,PD5,65.0,350,0.3,Outlet,22750.0,6825.0
1185732,2021-07-17,RG1,ST50,PD6,70.0,525,0.35,Outlet,36750.0,12862.5
1185732,2021-08-18,RG1,ST50,PD1,65.0,675,0.4,Outlet,43875.0,17550.0
1185732,2021-08-18,RG1,ST50,PD2,60.00000000000001,450,0.4,Outlet,27000.000000000004,10800.000000000002
1185732,2021-08-18,RG1,ST50,PD3,55.00000000000001,375,0.3,Outlet,20625.000000000004,6187.500000000001
1185732,2021-08-18,RG1,ST50,PD4,55.00000000000001,275,0.3,Outlet,15125.000000000002,4537.5
1185732,2021-08-18,RG1,ST50,PD5,65.0,250,0.3,Outlet,16250.0,4875.0
1185732,2021-08-18,RG1,ST50,PD6,70.0,425,0.35,Outlet,29750.0,10412.5
1185732,2021-09-17,RG1,ST50,PD1,65.0,550,0.4,Outlet,35750.0,14300.0
1185732,2021-09-17,RG1,ST50,PD2,60.00000000000001,350,0.4,Outlet,21000.000000000004,8400.000000000002
1185732,2021-09-17,RG1,ST50,PD3,55.00000000000001,250,0.3,Outlet,13750.000000000002,4125.0
1185732,2021-09-17,RG1,ST50,PD4,55.00000000000001,225,0.3,Outlet,12375.000000000002,3712.500000000001
1185732,2021-09-17,RG1,ST50,PD5,65.0,225,0.3,Outlet,14625.0,4387.5
1185732,2021-09-17,RG1,ST50,PD6,70.0,325,0.35,Outlet,22750.0,7962.499999999999
1185732,2021-10-19,RG1,ST50,PD1,70.0,475,0.4,Outlet,33250.0,13300.0
1185732,2021-10-19,RG1,ST50,PD2,65.00000000000001,300,0.4,Outlet,19500.000000000004,7800.000000000002
1185732,2021-10-19,RG1,ST50,PD3,65.00000000000001,200,0.3,Outlet,13000.000000000004,3900.000000000001
1185732,2021-10-19,RG1,ST50,PD4,65.00000000000001,175,0.3,Outlet,11375.000000000002,3412.5000000000005
1185732,2021-10-19,RG1,ST50,PD5,75.00000000000001,175,0.3,Outlet,13125.000000000002,3937.500000000001
1185732,2021-10-19,RG1,ST50,PD6,80.0,300,0.35,Outlet,24000.0,8400.0
1185732,2021-11-18,RG1,ST50,PD1,75.00000000000001,450,0.4,Outlet,33750.00000000001,13500.000000000004
1185732,2021-11-18,RG1,ST50,PD2,65.00000000000001,325,0.4,Outlet,21125.000000000004,8450.000000000002
1185732,2021-11-18,RG1,ST50,PD3,65.00000000000001,345,0.3,Outlet,22425.000000000004,6727.500000000001
1185732,2021-11-18,RG1,ST50,PD4,65.00000000000001,325,0.3,Outlet,21125.000000000004,6337.500000000001
1185732,2021-11-18,RG1,ST50,PD5,75.00000000000001,300,0.3,Outlet,22500.000000000004,6750.000000000001
1185732,2021-11-18,RG1,ST50,PD6,80.0,400,0.35,Outlet,32000.0,11200.0
1185732,2021-12-17,RG1,ST50,PD1,75.00000000000001,625,0.4,Outlet,46875.00000000001,18750.000000000004
1185732,2021-12-17,RG1,ST50,PD2,65.00000000000001,425,0.4,Outlet,27625.000000000007,11050.000000000004
1185732,2021-12-17,RG1,ST50,PD3,65.00000000000001,400,0.3,Outlet,26000.000000000007,7800.000000000002
1185732,2021-12-17,RG1,ST50,PD4,65.00000000000001,350,0.3,Outlet,22750.000000000004,6825.000000000001
1185732,2021-12-17,RG1,ST50,PD5,75.00000000000001,350,0.3,Outlet,26250.000000000004,7875.000000000001
1185732,2021-12-17,RG1,ST50,PD6,80.0,450,0.35,Outlet,36000.0,12600.0
1185732,2021-01-24,RG1,ST50,PD1,55.00000000000001,500,0.35,Outlet,27500.000000000004,9625.000000000002
1185732,2021-01-24,RG1,ST50,PD2,55.00000000000001,300,0.35,Outlet,16500.000000000004,5775.000000000002
1185732,2021-01-24,RG1,ST50,PD3,45.0,300,0.25,Outlet,13500.0,3375.0
1185732,2021-01-24,RG1,ST50,PD4,49.99999999999999,150,0.25,Outlet,7499.999999999999,1875.0
1185732,2021-01-24,RG1,ST50,PD5,65.00000000000001,200,0.25,Outlet,13000.000000000004,3250.000000000001
1185732,2021-01-24,RG1,ST50,PD6,55.00000000000001,300,0.3,Outlet,16500.000000000004,4950.000000000001
1185732,2021-02-22,RG1,ST50,PD1,55.00000000000001,575,0.35,Outlet,31625.000000000004,11068.750000000002
1185732,2021-02-22,RG1,ST50,PD2,55.00000000000001,225,0.35,Outlet,12375.000000000002,4331.250000000001
1185732,2021-02-22,RG1,ST50,PD3,45.0,275,0.25,Outlet,12375.0,3093.75
1185732,2020-01-01,RG1,ST1,PD1,47.0,336,0.61,Online,15792.0,9633.12
1185732,2020-01-02,RG1,ST1,PD2,47.0,260,0.42,Online,12220.0,5132.4
1185732,2020-01-03,RG1,ST1,PD3,36.0,250,0.4599999999999999,Online,9000.0,4140.0
1185732,2020-01-04,RG1,ST1,PD4,41.0,247,0.4599999999999999,Online,10127.0,4658.42
1185732,2020-01-05,RG1,ST1,PD5,55.0,234,0.4,Online,12870.0,5148.0
1185732,2020-01-06,RG1,ST1,PD6,46.0,260,0.37,Online,11960.0,4425.2
1185732,2020-01-07,RG1,ST1,PD1,46.0,313,0.62,Online,14398.0,8926.76
1185732,2020-01-08,RG1,ST1,PD2,46.0,261,0.44,Online,12006.0,5282.64
1185732,2020-01-21,RG1,ST1,PD3,36.0,276,0.47,Online,9936.0,4669.92
1185732,2020-01-22,RG1,ST1,PD4,44.0,206,0.49,Online,9064.0,4441.36
1185732,2020-01-23,RG1,ST1,PD5,58.0,243,0.43,Online,14094.0,6060.42
1185732,2020-01-24,RG1,ST1,PD6,48.0,290,0.38,Online,13920.0,5289.6
1185732,2020-01-25,RG1,ST1,PD1,46.0,354,0.63,Online,16284.0,10258.92
1185732,2020-01-26,RG1,ST1,PD2,48.0,259,0.43,Online,12432.0,5345.76
1185732,2020-01-27,RG1,ST1,PD3,39.0,247,0.49,Online,9633.0,4720.17
1185732,2020-01-28,RG1,ST1,PD4,43.0,216,0.5,Online,9288.0,4644.0
1185732,2020-01-29,RG1,ST1,PD5,59.0,230,0.42,Online,13570.0,5699.4
1185732,2020-01-30,RG1,ST1,PD6,45.0,238,0.35,Online,10710.0,3748.5
1185732,2020-01-31,RG1,ST1,PD1,45.0,300,0.62,Online,13500.0,8370.0
1185732,2020-02-01,RG1,ST1,PD2,47.0,234,0.41,Online,10998.0,4509.179999999999
1185732,2020-02-02,RG1,ST1,PD3,39.0,252,0.5,Online,9828.0,4914.0
1185732,2020-02-03,RG1,ST1,PD4,41.0,239,0.49,Online,9799.0,4801.51
1185732,2020-02-04,RG1,ST1,PD5,56.0,215,0.42,Online,12040.0,5056.8
1185732,2020-02-05,RG1,ST1,PD6,49.0,238,0.37,Online,11662.0,4314.94
1185732,2020-02-06,RG1,ST1,PD1,54.0,317,0.64,Online,17118.0,10955.52
1185732,2020-02-07,RG1,ST1,PD2,50.0,259,0.4,Online,12950.0,5180.0
1185732,2020-02-08,RG1,ST1,PD3,46.0,261,0.47,Online,12006.0,5642.82
1185732,2020-02-09,RG1,ST1,PD4,46.0,230,0.48,Online,10580.0,5078.4
1185732,2020-02-10,RG1,ST1,PD5,59.0,245,0.4499999999999999,Online,14455.0,6504.749999999999
1185732,2020-03-03,RG1,ST1,PD6,59.0,290,0.36,Online,17110.0,6159.599999999999
1185732,2020-03-04,RG1,ST1,PD1,55.0,313,0.61,Online,17215.0,10501.15
1185732,2020-03-05,RG1,ST1,PD2,54.0,270,0.41,Online,14580.0,5977.799999999999
